,gene_stable_id,gene_type,gene_name,hgnc_name,hgnc_id,hgnc_id_exists,panther_id,tigrfam_id,wikigene_name,gene_description,pid_suffix
27863,ENSG00000116157,protein_coding,GPX7,GPX7,HGNC:4559,True,PTHR11592:SF5,TIGR02540,,glutathione peroxidase 7 [Source:HGNC Symbol;Acc:HGNC:4559],SF5
27864,ENSG00000116157,protein_coding,GPX7,GPX7,HGNC:4559,True,PTHR11592,TIGR02540,,glutathione peroxidase 7 [Source:HGNC Symbol;Acc:HGNC:4559],PTHR11592
27937,ENSG00000008988,protein_coding,RPS20,RPS20,HGNC:10405,True,PTHR11700,TIGR01046,RPS20,ribosomal protein S20 [Source:HGNC Symbol;Acc:HGNC:10405],PTHR11700
27938,ENSG00000008988,protein_coding,RPS20,RPS20,HGNC:10405,True,PTHR11700:SF8,TIGR01046,RPS20,ribosomal protein S20 [Source:HGNC Symbol;Acc:HGNC:10405],SF8
27963,ENSG00000079332,protein_coding,SAR1A,SAR1A,HGNC:10534,True,PTHR45684,TIGR00231,SAR1A,secretion associated Ras related GTPase 1A [Source:HGNC Symbol;Acc:HGNC:10534],PTHR45684
27964,ENSG00000079332,protein_coding,SAR1A,SAR1A,HGNC:10534,True,PTHR45684:SF6,TIGR00231,SAR1A,secretion associated Ras related GTPase 1A [Source:HGNC Symbol;Acc:HGNC:10534],SF6
27979,ENSG00000086159,protein_coding,AQP6,AQP6,HGNC:639,True,PTHR19139,TIGR00861,,aquaporin 6 [Source:HGNC Symbol;Acc:HGNC:639],PTHR19139
27980,ENSG00000086159,protein_coding,AQP6,AQP6,HGNC:639,True,PTHR19139:SF113,TIGR00861,,aquaporin 6 [Source:HGNC Symbol;Acc:HGNC:639],SF113
27991,ENSG00000106028,protein_coding,SSBP1,SSBP1,HGNC:11317,True,PTHR10302,TIGR00621,SSBP1,single stranded DNA binding protein 1 [Source:HGNC Symbol;Acc:HGNC:11317],PTHR10302
27992,ENSG00000106028,protein_coding,SSBP1,SSBP1,HGNC:11317,True,PTHR10302:SF0,TIGR00621,SSBP1,single stranded DNA binding protein 1 [Source:HGNC Symbol;Acc:HGNC:11317],SF0
28020,ENSG00000111696,protein_coding,NT5DC3,NT5DC3,HGNC:30826,True,PTHR12103:SF11,TIGR02244,NT5DC3,5'-nucleotidase domain containing 3 [Source:HGNC Symbol;Acc:HGNC:30826],SF11
28021,ENSG00000111696,protein_coding,NT5DC3,NT5DC3,HGNC:30826,True,PTHR12103,TIGR02244,NT5DC3,5'-nucleotidase domain containing 3 [Source:HGNC Symbol;Acc:HGNC:30826],PTHR12103
28135,ENSG00000117528,protein_coding,ABCD3,ABCD3,HGNC:67,True,PTHR11384,TIGR00954,ABCD3,ATP binding cassette subfamily D member 3 [Source:HGNC Symbol;Acc:HGNC:67],PTHR11384
28141,ENSG00000178952,protein_coding,TUFM,TUFM,HGNC:12420,True,PTHR43721:SF22,TIGR00485,TUFM,"Tu translation elongation factor, mitochondrial [Source:HGNC Symbol;Acc:HGNC:12420]",SF22
28142,ENSG00000178952,protein_coding,TUFM,TUFM,HGNC:12420,True,PTHR43721,TIGR00485,TUFM,"Tu translation elongation factor, mitochondrial [Source:HGNC Symbol;Acc:HGNC:12420]",PTHR43721
28164,ENSG00000067829,protein_coding,IDH3G,IDH3G,HGNC:5386,True,PTHR11835,TIGR00175,IDH3G,isocitrate dehydrogenase (NAD(+)) 3 non-catalytic subunit gamma [Source:HGNC Symbol;Acc:HGNC:5386],PTHR11835
28165,ENSG00000067829,protein_coding,IDH3G,IDH3G,HGNC:5386,True,PTHR11835:SF58,TIGR00175,IDH3G,isocitrate dehydrogenase (NAD(+)) 3 non-catalytic subunit gamma [Source:HGNC Symbol;Acc:HGNC:5386],SF58
28183,ENSG00000063244,protein_coding,U2AF2,U2AF2,HGNC:23156,True,PTHR23139,TIGR01642,U2AF2,U2 small nuclear RNA auxiliary factor 2 [Source:HGNC Symbol;Acc:HGNC:23156],PTHR23139
28184,ENSG00000063244,protein_coding,U2AF2,U2AF2,HGNC:23156,True,PTHR23139:SF9,TIGR01642,U2AF2,U2 small nuclear RNA auxiliary factor 2 [Source:HGNC Symbol;Acc:HGNC:23156],SF9
28263,ENSG00000115539,protein_coding,PDCL3,PDCL3,HGNC:28860,True,PTHR45809,TIGR01552,PDCL3,phosducin like 3 [Source:HGNC Symbol;Acc:HGNC:28860],PTHR45809
28264,ENSG00000115539,protein_coding,PDCL3,PDCL3,HGNC:28860,True,PTHR45809:SF4,TIGR01552,PDCL3,phosducin like 3 [Source:HGNC Symbol;Acc:HGNC:28860],SF4
28286,ENSG00000067057,protein_coding,PFKP,PFKP,HGNC:8878,True,PTHR13697:SF5,TIGR02478,PFKP,"phosphofructokinase, platelet [Source:HGNC Symbol;Acc:HGNC:8878]",SF5
28287,ENSG00000067057,protein_coding,PFKP,PFKP,HGNC:8878,True,PTHR13697,TIGR02478,PFKP,"phosphofructokinase, platelet [Source:HGNC Symbol;Acc:HGNC:8878]",PTHR13697
28315,ENSG00000283761,protein_coding,,,,False,PTHR23504,TIGR00803,,novel protein,PTHR23504
28316,ENSG00000283761,protein_coding,,,,False,PTHR23504:SF77,TIGR00803,,novel protein,SF77
28381,ENSG00000066230,protein_coding,SLC9A3,SLC9A3,HGNC:11073,True,PTHR10110:SF90,TIGR00840,SLC9A3,solute carrier family 9 member A3 [Source:HGNC Symbol;Acc:HGNC:11073],SF90
28382,ENSG00000066230,protein_coding,SLC9A3,SLC9A3,HGNC:11073,True,PTHR10110,TIGR00840,SLC9A3,solute carrier family 9 member A3 [Source:HGNC Symbol;Acc:HGNC:11073],PTHR10110
28427,ENSG00000020922,protein_coding,MRE11,MRE11,HGNC:7230,True,PTHR10139:SF4,TIGR00583,MRE11,"MRE11 homolog, double strand break repair nuclease [Source:HGNC Symbol;Acc:HGNC:7230]",SF4
28428,ENSG00000020922,protein_coding,MRE11,MRE11,HGNC:7230,True,PTHR10139,TIGR00583,MRE11,"MRE11 homolog, double strand break repair nuclease [Source:HGNC Symbol;Acc:HGNC:7230]",PTHR10139
28488,ENSG00000013275,protein_coding,PSMC4,PSMC4,HGNC:9551,True,PTHR23073:SF120,TIGR01242,PSMC4,"proteasome 26S subunit, ATPase 4 [Source:HGNC Symbol;Acc:HGNC:9551]",SF120
28489,ENSG00000013275,protein_coding,PSMC4,PSMC4,HGNC:9551,True,PTHR23073,TIGR01242,PSMC4,"proteasome 26S subunit, ATPase 4 [Source:HGNC Symbol;Acc:HGNC:9551]",PTHR23073
28613,ENSG00000114784,protein_coding,EIF1B,EIF1B,HGNC:30792,True,PTHR10388,TIGR01160,,eukaryotic translation initiation factor 1B [Source:HGNC Symbol;Acc:HGNC:30792],PTHR10388
28614,ENSG00000114784,protein_coding,EIF1B,EIF1B,HGNC:30792,True,PTHR10388:SF51,TIGR01160,,eukaryotic translation initiation factor 1B [Source:HGNC Symbol;Acc:HGNC:30792],SF51
28681,ENSG00000119314,protein_coding,PTBP3,PTBP3,HGNC:10253,True,PTHR15592,TIGR01649,PTBP3,polypyrimidine tract binding protein 3 [Source:HGNC Symbol;Acc:HGNC:10253],PTHR15592
28682,ENSG00000119314,protein_coding,PTBP3,PTBP3,HGNC:10253,True,PTHR15592:SF17,TIGR01649,PTBP3,polypyrimidine tract binding protein 3 [Source:HGNC Symbol;Acc:HGNC:10253],SF17
28724,ENSG00000136371,protein_coding,MTHFS,MTHFS,HGNC:7437,True,PTHR23407:SF1,TIGR02727,MTHFS,methenyltetrahydrofolate synthetase [Source:HGNC Symbol;Acc:HGNC:7437],SF1
28725,ENSG00000136371,protein_coding,MTHFS,MTHFS,HGNC:7437,True,PTHR23407,TIGR02727,MTHFS,methenyltetrahydrofolate synthetase [Source:HGNC Symbol;Acc:HGNC:7437],PTHR23407
28726,ENSG00000259332,protein_coding,ST20-MTHFS,ST20-MTHFS,HGNC:44655,True,PTHR23407,TIGR02727,ST20-MTHFS,ST20-MTHFS readthrough [Source:HGNC Symbol;Acc:HGNC:44655],PTHR23407
28727,ENSG00000259332,protein_coding,ST20-MTHFS,ST20-MTHFS,HGNC:44655,True,PTHR23407:SF1,TIGR02727,ST20-MTHFS,ST20-MTHFS readthrough [Source:HGNC Symbol;Acc:HGNC:44655],SF1
28757,ENSG00000136444,protein_coding,RSAD1,RSAD1,HGNC:25634,True,PTHR13932:SF5,TIGR00539,RSAD1,radical S-adenosyl methionine domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25634],SF5
28758,ENSG00000136444,protein_coding,RSAD1,RSAD1,HGNC:25634,True,PTHR13932,TIGR00539,RSAD1,radical S-adenosyl methionine domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25634],PTHR13932
28764,ENSG00000188641,protein_coding,DPYD,DPYD,HGNC:3012,True,PTHR43073,TIGR01037,DPYD,dihydropyrimidine dehydrogenase [Source:HGNC Symbol;Acc:HGNC:3012],PTHR43073
28765,ENSG00000188641,protein_coding,DPYD,DPYD,HGNC:3012,True,PTHR43073:SF2,TIGR01037,DPYD,dihydropyrimidine dehydrogenase [Source:HGNC Symbol;Acc:HGNC:3012],SF2
28790,ENSG00000141378,protein_coding,PTRH2,PTRH2,HGNC:24265,True,PTHR12649,TIGR00283,PTRH2,peptidyl-tRNA hydrolase 2 [Source:HGNC Symbol;Acc:HGNC:24265],PTHR12649
28822,ENSG00000147912,protein_coding,FBXO10,FBXO10,HGNC:13589,True,PTHR22990,TIGR03804,FBXO10,F-box protein 10 [Source:HGNC Symbol;Acc:HGNC:13589],PTHR22990
28823,ENSG00000147912,protein_coding,FBXO10,FBXO10,HGNC:13589,True,PTHR22990:SF15,TIGR03804,FBXO10,F-box protein 10 [Source:HGNC Symbol;Acc:HGNC:13589],SF15
28843,ENSG00000105364,protein_coding,MRPL4,MRPL4,HGNC:14276,True,PTHR10746,TIGR03953,MRPL4,mitochondrial ribosomal protein L4 [Source:HGNC Symbol;Acc:HGNC:14276],PTHR10746
28914,ENSG00000106615,protein_coding,RHEB,RHEB,HGNC:10011,True,PTHR24070,TIGR00231,RHEB,"Ras homolog, mTORC1 binding [Source:HGNC Symbol;Acc:HGNC:10011]",PTHR24070
28915,ENSG00000106615,protein_coding,RHEB,RHEB,HGNC:10011,True,PTHR24070:SF264,TIGR00231,RHEB,"Ras homolog, mTORC1 binding [Source:HGNC Symbol;Acc:HGNC:10011]",SF264
28929,ENSG00000164024,protein_coding,METAP1,METAP1,HGNC:15789,True,PTHR43330,TIGR00500,METAP1,methionyl aminopeptidase 1 [Source:HGNC Symbol;Acc:HGNC:15789],PTHR43330
28930,ENSG00000164024,protein_coding,METAP1,METAP1,HGNC:15789,True,PTHR43330:SF7,TIGR00500,METAP1,methionyl aminopeptidase 1 [Source:HGNC Symbol;Acc:HGNC:15789],SF7
28955,ENSG00000213760,protein_coding,ATP6V1G2,ATP6V1G2,HGNC:862,True,PTHR12713,TIGR01147,ATP6V1G2,ATPase H+ transporting V1 subunit G2 [Source:HGNC Symbol;Acc:HGNC:862],PTHR12713
28956,ENSG00000213760,protein_coding,ATP6V1G2,ATP6V1G2,HGNC:862,True,PTHR12713:SF13,TIGR01147,ATP6V1G2,ATPase H+ transporting V1 subunit G2 [Source:HGNC Symbol;Acc:HGNC:862],SF13
29009,ENSG00000158186,protein_coding,MRAS,MRAS,HGNC:7227,True,PTHR24070,TIGR00231,MRAS,muscle RAS oncogene homolog [Source:HGNC Symbol;Acc:HGNC:7227],PTHR24070
29010,ENSG00000158186,protein_coding,MRAS,MRAS,HGNC:7227,True,PTHR24070:SF268,TIGR00231,MRAS,muscle RAS oncogene homolog [Source:HGNC Symbol;Acc:HGNC:7227],SF268
29033,ENSG00000103707,protein_coding,MTFMT,MTFMT,HGNC:29666,True,PTHR11138:SF0,TIGR00460,MTFMT,mitochondrial methionyl-tRNA formyltransferase [Source:HGNC Symbol;Acc:HGNC:29666],SF0
29034,ENSG00000103707,protein_coding,MTFMT,MTFMT,HGNC:29666,True,PTHR11138,TIGR00460,MTFMT,mitochondrial methionyl-tRNA formyltransferase [Source:HGNC Symbol;Acc:HGNC:29666],PTHR11138
29073,ENSG00000103710,protein_coding,RASL12,RASL12,HGNC:30289,True,PTHR24070:SF252,TIGR00231,RASL12,RAS like family 12 [Source:HGNC Symbol;Acc:HGNC:30289],SF252
29074,ENSG00000103710,protein_coding,RASL12,RASL12,HGNC:30289,True,PTHR24070,TIGR00231,RASL12,RAS like family 12 [Source:HGNC Symbol;Acc:HGNC:30289],PTHR24070
29111,ENSG00000166855,protein_coding,CLPX,CLPX,HGNC:2088,True,PTHR48102,TIGR00382,CLPX,caseinolytic mitochondrial matrix peptidase chaperone subunit X [Source:HGNC Symbol;Acc:HGNC:2088],PTHR48102
29112,ENSG00000166855,protein_coding,CLPX,CLPX,HGNC:2088,True,PTHR48102:SF7,TIGR00382,CLPX,caseinolytic mitochondrial matrix peptidase chaperone subunit X [Source:HGNC Symbol;Acc:HGNC:2088],SF7
29159,ENSG00000130717,protein_coding,UCK1,UCK1,HGNC:14859,True,PTHR10285:SF66,TIGR00235,UCK1,uridine-cytidine kinase 1 [Source:HGNC Symbol;Acc:HGNC:14859],SF66
29160,ENSG00000130717,protein_coding,UCK1,UCK1,HGNC:14859,True,PTHR10285,TIGR00235,UCK1,uridine-cytidine kinase 1 [Source:HGNC Symbol;Acc:HGNC:14859],PTHR10285
29161,ENSG00000100445,protein_coding,SDR39U1,SDR39U1,HGNC:20275,True,PTHR11092:SF0,TIGR01777,SDR39U1,short chain dehydrogenase/reductase family 39U member 1 [Source:HGNC Symbol;Acc:HGNC:20275],SF0
29162,ENSG00000100445,protein_coding,SDR39U1,SDR39U1,HGNC:20275,True,PTHR11092,TIGR01777,SDR39U1,short chain dehydrogenase/reductase family 39U member 1 [Source:HGNC Symbol;Acc:HGNC:20275],PTHR11092
29171,ENSG00000112782,protein_coding,CLIC5,CLIC5,HGNC:13517,True,PTHR45476,TIGR00862,CLIC5,chloride intracellular channel 5 [Source:HGNC Symbol;Acc:HGNC:13517],PTHR45476
29172,ENSG00000112782,protein_coding,CLIC5,CLIC5,HGNC:13517,True,PTHR45476:SF4,TIGR00862,CLIC5,chloride intracellular channel 5 [Source:HGNC Symbol;Acc:HGNC:13517],SF4
29187,ENSG00000091137,protein_coding,SLC26A4,SLC26A4,HGNC:8818,True,PTHR11814,TIGR00815,SLC26A4,solute carrier family 26 member 4 [Source:HGNC Symbol;Acc:HGNC:8818],PTHR11814
29188,ENSG00000091137,protein_coding,SLC26A4,SLC26A4,HGNC:8818,True,PTHR11814:SF33,TIGR00815,SLC26A4,solute carrier family 26 member 4 [Source:HGNC Symbol;Acc:HGNC:8818],SF33
29195,ENSG00000104687,protein_coding,GSR,GSR,HGNC:4623,True,PTHR42737:SF2,TIGR01421,GSR,glutathione-disulfide reductase [Source:HGNC Symbol;Acc:HGNC:4623],SF2
29196,ENSG00000104687,protein_coding,GSR,GSR,HGNC:4623,True,PTHR42737,TIGR01421,GSR,glutathione-disulfide reductase [Source:HGNC Symbol;Acc:HGNC:4623],PTHR42737
29221,ENSG00000166986,protein_coding,MARS1,MARS1,HGNC:6898,True,PTHR45765,TIGR00398,MARS1,methionyl-tRNA synthetase 1 [Source:HGNC Symbol;Acc:HGNC:6898],PTHR45765
29222,ENSG00000166986,protein_coding,MARS1,MARS1,HGNC:6898,True,PTHR45765:SF1,TIGR00398,MARS1,methionyl-tRNA synthetase 1 [Source:HGNC Symbol;Acc:HGNC:6898],SF1
29299,ENSG00000144290,protein_coding,SLC4A10,SLC4A10,HGNC:13811,True,PTHR11453:SF32,TIGR00834,SLC4A10,solute carrier family 4 member 10 [Source:HGNC Symbol;Acc:HGNC:13811],SF32
29300,ENSG00000144290,protein_coding,SLC4A10,SLC4A10,HGNC:13811,True,PTHR11453,TIGR00834,SLC4A10,solute carrier family 4 member 10 [Source:HGNC Symbol;Acc:HGNC:13811],PTHR11453
29306,ENSG00000138459,protein_coding,SLC35A5,SLC35A5,HGNC:20792,True,PTHR10231:SF90,TIGR00803,SLC35A5,solute carrier family 35 member A5 [Source:HGNC Symbol;Acc:HGNC:20792],SF90
29307,ENSG00000138459,protein_coding,SLC35A5,SLC35A5,HGNC:20792,True,PTHR10231,TIGR00803,SLC35A5,solute carrier family 35 member A5 [Source:HGNC Symbol;Acc:HGNC:20792],PTHR10231
29332,ENSG00000204152,protein_coding,TIMM23B,TIMM23B,HGNC:23581,True,PTHR15371,TIGR00983,TIMM23B,translocase of inner mitochondrial membrane 23 homolog B [Source:HGNC Symbol;Acc:HGNC:23581],PTHR15371
29333,ENSG00000204152,protein_coding,TIMM23B,TIMM23B,HGNC:23581,True,PTHR15371:SF27,TIGR00983,TIMM23B,translocase of inner mitochondrial membrane 23 homolog B [Source:HGNC Symbol;Acc:HGNC:23581],SF27
29386,ENSG00000179988,protein_coding,PSTK,PSTK,HGNC:28578,True,PTHR20873,TIGR03575,PSTK,phosphoseryl-tRNA kinase [Source:HGNC Symbol;Acc:HGNC:28578],PTHR20873
29407,ENSG00000106992,protein_coding,AK1,AK1,HGNC:361,True,PTHR23359:SF59,TIGR01360,AK1,adenylate kinase 1 [Source:HGNC Symbol;Acc:HGNC:361],SF59
29408,ENSG00000106992,protein_coding,AK1,AK1,HGNC:361,True,PTHR23359,TIGR01360,AK1,adenylate kinase 1 [Source:HGNC Symbol;Acc:HGNC:361],PTHR23359
29568,ENSG00000172331,protein_coding,BPGM,BPGM,HGNC:1093,True,PTHR11931:SF11,TIGR01258,BPGM,bisphosphoglycerate mutase [Source:HGNC Symbol;Acc:HGNC:1093],SF11
29569,ENSG00000172331,protein_coding,BPGM,BPGM,HGNC:1093,True,PTHR11931,TIGR01258,BPGM,bisphosphoglycerate mutase [Source:HGNC Symbol;Acc:HGNC:1093],PTHR11931
29610,ENSG00000114573,protein_coding,ATP6V1A,ATP6V1A,HGNC:851,True,PTHR43607:SF1,TIGR01042,,ATPase H+ transporting V1 subunit A [Source:HGNC Symbol;Acc:HGNC:851],SF1
29611,ENSG00000114573,protein_coding,ATP6V1A,ATP6V1A,HGNC:851,True,PTHR43607,TIGR01042,,ATPase H+ transporting V1 subunit A [Source:HGNC Symbol;Acc:HGNC:851],PTHR43607
29682,ENSG00000128045,protein_coding,RASL11B,RASL11B,HGNC:23804,True,PTHR45704:SF6,TIGR00231,,RAS like family 11 member B [Source:HGNC Symbol;Acc:HGNC:23804],SF6
29683,ENSG00000128045,protein_coding,RASL11B,RASL11B,HGNC:23804,True,PTHR45704,TIGR00231,,RAS like family 11 member B [Source:HGNC Symbol;Acc:HGNC:23804],PTHR45704
29715,ENSG00000100644,protein_coding,HIF1A,HIF1A,HGNC:4910,True,PTHR23043:SF7,TIGR00229,HIF1A,hypoxia inducible factor 1 subunit alpha [Source:HGNC Symbol;Acc:HGNC:4910],SF7
29716,ENSG00000100644,protein_coding,HIF1A,HIF1A,HGNC:4910,True,PTHR23043,TIGR00229,HIF1A,hypoxia inducible factor 1 subunit alpha [Source:HGNC Symbol;Acc:HGNC:4910],PTHR23043
29881,ENSG00000196296,protein_coding,ATP2A1,ATP2A1,HGNC:811,True,PTHR42861:SF18,TIGR01494,ATP2A1,ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 1 [Source:HGNC Symbol;Acc:HGNC:811],SF18
29882,ENSG00000196296,protein_coding,ATP2A1,ATP2A1,HGNC:811,True,PTHR42861,TIGR01494,ATP2A1,ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 1 [Source:HGNC Symbol;Acc:HGNC:811],PTHR42861
29883,ENSG00000196296,protein_coding,ATP2A1,ATP2A1,HGNC:811,True,PTHR42861:SF18,TIGR01116,ATP2A1,ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 1 [Source:HGNC Symbol;Acc:HGNC:811],SF18
29884,ENSG00000196296,protein_coding,ATP2A1,ATP2A1,HGNC:811,True,PTHR42861,TIGR01116,ATP2A1,ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 1 [Source:HGNC Symbol;Acc:HGNC:811],PTHR42861
29890,ENSG00000185418,protein_coding,TARS3,TARS3,HGNC:24728,True,PTHR11451:SF38,TIGR00418,,threonyl-tRNA synthetase 3 [Source:HGNC Symbol;Acc:HGNC:24728],SF38
29891,ENSG00000185418,protein_coding,TARS3,TARS3,HGNC:24728,True,PTHR11451,TIGR00418,,threonyl-tRNA synthetase 3 [Source:HGNC Symbol;Acc:HGNC:24728],PTHR11451
29952,ENSG00000105649,protein_coding,RAB3A,RAB3A,HGNC:9777,True,PTHR47980:SF9,TIGR00231,RAB3A,"RAB3A, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9777]",SF9
29953,ENSG00000105649,protein_coding,RAB3A,RAB3A,HGNC:9777,True,PTHR47980,TIGR00231,RAB3A,"RAB3A, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9777]",PTHR47980
30042,ENSG00000037897,protein_coding,METTL1,METTL1,HGNC:7030,True,PTHR23417,TIGR00091,METTL1,"methyltransferase 1, tRNA methylguanosine [Source:HGNC Symbol;Acc:HGNC:7030]",PTHR23417
30043,ENSG00000037897,protein_coding,METTL1,METTL1,HGNC:7030,True,PTHR23417:SF24,TIGR00091,METTL1,"methyltransferase 1, tRNA methylguanosine [Source:HGNC Symbol;Acc:HGNC:7030]",SF24
30050,ENSG00000130985,protein_coding,UBA1,UBA1,HGNC:12469,True,PTHR10953:SF155,TIGR01408,UBA1,ubiquitin like modifier activating enzyme 1 [Source:HGNC Symbol;Acc:HGNC:12469],SF155
30051,ENSG00000130985,protein_coding,UBA1,UBA1,HGNC:12469,True,PTHR10953,TIGR01408,UBA1,ubiquitin like modifier activating enzyme 1 [Source:HGNC Symbol;Acc:HGNC:12469],PTHR10953
30152,ENSG00000250264,protein_coding,,,,False,PTHR24221,TIGR00958,,"novel protein, TAP2-HLA-DOB readthrough",PTHR24221
30153,ENSG00000250264,protein_coding,,,,False,PTHR24221:SF237,TIGR00958,,"novel protein, TAP2-HLA-DOB readthrough",SF237
30161,ENSG00000185615,protein_coding,PDIA2,PDIA2,HGNC:14180,True,PTHR18929,TIGR01130,PDIA2,protein disulfide isomerase family A member 2 [Source:HGNC Symbol;Acc:HGNC:14180],PTHR18929
30162,ENSG00000185615,protein_coding,PDIA2,PDIA2,HGNC:14180,True,PTHR18929:SF93,TIGR01130,PDIA2,protein disulfide isomerase family A member 2 [Source:HGNC Symbol;Acc:HGNC:14180],SF93
30187,ENSG00000197713,protein_coding,RPE,RPE,HGNC:10293,True,PTHR11749,TIGR01163,RPE,ribulose-5-phosphate-3-epimerase [Source:HGNC Symbol;Acc:HGNC:10293],PTHR11749
30188,ENSG00000197713,protein_coding,RPE,RPE,HGNC:10293,True,PTHR11749:SF9,TIGR01163,RPE,ribulose-5-phosphate-3-epimerase [Source:HGNC Symbol;Acc:HGNC:10293],SF9
30255,ENSG00000069974,protein_coding,RAB27A,RAB27A,HGNC:9766,True,PTHR47977:SF20,TIGR00231,RAB27A,"RAB27A, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9766]",SF20
30256,ENSG00000069974,protein_coding,RAB27A,RAB27A,HGNC:9766,True,PTHR47977,TIGR00231,RAB27A,"RAB27A, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9766]",PTHR47977
30261,ENSG00000196503,protein_coding,ARL9,ARL9,HGNC:23592,True,PTHR46724,TIGR00231,ARL9,ADP ribosylation factor like GTPase 9 [Source:HGNC Symbol;Acc:HGNC:23592],PTHR46724
30262,ENSG00000196503,protein_coding,ARL9,ARL9,HGNC:23592,True,PTHR46724:SF2,TIGR00231,ARL9,ADP ribosylation factor like GTPase 9 [Source:HGNC Symbol;Acc:HGNC:23592],SF2
30264,ENSG00000165240,protein_coding,ATP7A,ATP7A,HGNC:869,True,PTHR43520:SF23,TIGR00003,ATP7A,ATPase copper transporting alpha [Source:HGNC Symbol;Acc:HGNC:869],SF23
30265,ENSG00000165240,protein_coding,ATP7A,ATP7A,HGNC:869,True,PTHR43520,TIGR00003,ATP7A,ATPase copper transporting alpha [Source:HGNC Symbol;Acc:HGNC:869],PTHR43520
30266,ENSG00000165240,protein_coding,ATP7A,ATP7A,HGNC:869,True,PTHR43520:SF23,TIGR01525,ATP7A,ATPase copper transporting alpha [Source:HGNC Symbol;Acc:HGNC:869],SF23
30267,ENSG00000165240,protein_coding,ATP7A,ATP7A,HGNC:869,True,PTHR43520,TIGR01525,ATP7A,ATPase copper transporting alpha [Source:HGNC Symbol;Acc:HGNC:869],PTHR43520
30268,ENSG00000165240,protein_coding,ATP7A,ATP7A,HGNC:869,True,PTHR43520:SF23,TIGR01494,ATP7A,ATPase copper transporting alpha [Source:HGNC Symbol;Acc:HGNC:869],SF23
30269,ENSG00000165240,protein_coding,ATP7A,ATP7A,HGNC:869,True,PTHR43520,TIGR01494,ATP7A,ATPase copper transporting alpha [Source:HGNC Symbol;Acc:HGNC:869],PTHR43520
30277,ENSG00000113231,protein_coding,PDE8B,PDE8B,HGNC:8794,True,PTHR11347:SF98,TIGR00229,PDE8B,phosphodiesterase 8B [Source:HGNC Symbol;Acc:HGNC:8794],SF98
30278,ENSG00000113231,protein_coding,PDE8B,PDE8B,HGNC:8794,True,PTHR11347,TIGR00229,PDE8B,phosphodiesterase 8B [Source:HGNC Symbol;Acc:HGNC:8794],PTHR11347
30303,ENSG00000136888,protein_coding,ATP6V1G1,ATP6V1G1,HGNC:864,True,PTHR12713:SF12,TIGR01147,ATP6V1G1,ATPase H+ transporting V1 subunit G1 [Source:HGNC Symbol;Acc:HGNC:864],SF12
30304,ENSG00000136888,protein_coding,ATP6V1G1,ATP6V1G1,HGNC:864,True,PTHR12713,TIGR01147,ATP6V1G1,ATPase H+ transporting V1 subunit G1 [Source:HGNC Symbol;Acc:HGNC:864],PTHR12713
30376,ENSG00000107937,protein_coding,GTPBP4,GTPBP4,HGNC:21535,True,PTHR45759,TIGR00231,GTPBP4,GTP binding protein 4 [Source:HGNC Symbol;Acc:HGNC:21535],PTHR45759
30377,ENSG00000107937,protein_coding,GTPBP4,GTPBP4,HGNC:21535,True,PTHR45759:SF1,TIGR00231,GTPBP4,GTP binding protein 4 [Source:HGNC Symbol;Acc:HGNC:21535],SF1
30402,ENSG00000148377,protein_coding,IDI2,IDI2,HGNC:23487,True,PTHR10885,TIGR02150,IDI2,isopentenyl-diphosphate delta isomerase 2 [Source:HGNC Symbol;Acc:HGNC:23487],PTHR10885
30403,ENSG00000148377,protein_coding,IDI2,IDI2,HGNC:23487,True,PTHR10885:SF1,TIGR02150,IDI2,isopentenyl-diphosphate delta isomerase 2 [Source:HGNC Symbol;Acc:HGNC:23487],SF1
30432,ENSG00000117620,protein_coding,SLC35A3,SLC35A3,HGNC:11023,True,PTHR10231:SF36,TIGR00803,SLC35A3,solute carrier family 35 member A3 [Source:HGNC Symbol;Acc:HGNC:11023],SF36
30433,ENSG00000117620,protein_coding,SLC35A3,SLC35A3,HGNC:11023,True,PTHR10231,TIGR00803,SLC35A3,solute carrier family 35 member A3 [Source:HGNC Symbol;Acc:HGNC:11023],PTHR10231
30440,ENSG00000039650,protein_coding,PNKP,PNKP,HGNC:9154,True,PTHR12083,TIGR01662,PNKP,polynucleotide kinase 3'-phosphatase [Source:HGNC Symbol;Acc:HGNC:9154],PTHR12083
30441,ENSG00000039650,protein_coding,PNKP,PNKP,HGNC:9154,True,PTHR12083:SF9,TIGR01662,PNKP,polynucleotide kinase 3'-phosphatase [Source:HGNC Symbol;Acc:HGNC:9154],SF9
